id_num,Term,Tuition,Fee,Room,Meal,All_Charges,Gordon_Gift,Gordon_Unfunded_Gift,Gordon_Funded_Gift,Loans,Total_Gift,TR,Tot_aid,TF_Net_price,Tot_Net_price,Remain_All_Aid_Applied,Current_Balance
50215731,FA2021 ,12625,500,4580,2110,19815,6075,6075,0,3250,17997,0,21247,-4872,1818,-1432,0
50215731,FA2022 ,13005,515,4610,1140,19270,6975,6975,0,3750,16647,0,20397,-3127,2623,-1127,0
50215731,FA2023 ,13500,550,4790,NULL,18840,6975,6975,0,0,14448,0,14448,-398,4392,4392,0
50215731,SP2021 ,12625,500,4580,2110,19815,6075,6075,0,3250,15998,0,19248,-2873,3817,567,0
50215731,SP2022 ,13005,515,4610,1140,19270,6975,6975,0,3750,18948,0,22698,-5428,322,-3428,0
50215731,SP2023 ,13500,550,4790,NULL,18840,6975,6975,0,0,25897,0,25897,-11847,-7057,-7057,0
50203116,FA2021 ,12625,500,5160,1080,19365,0,0,0,3750,2870,0,6620,10255,16495,12745,0
50203116,SP2021 ,12625,500,5160,1080,19365,0,0,0,3750,1870,0,5620,11255,17495,13745,0
50216189,FA2021 ,12625,500,4050,2110,19285,0,0,0,NULL,0,0,0,13125,19285,19285,0
50216189,FA2022 ,13005,515,5420,NULL,18940,0,0,0,NULL,0,0,0,13520,18940,18940,0
50216189,SP2021 ,12625,500,4050,2110,19285,0,0,0,NULL,0,0,0,13125,19285,19285,0
50216189,SP2022 ,13005,515,5420,1140,20080,0,0,0,NULL,0,0,0,13520,20080,20080,0
50229101,FA2023 ,13500,550,5150,2325,21525,6000,6000,0,3750,9973,0,13723,4077,11552,7802,212
50229101,FA2024 ,14750,600,5720,1270,22340,6000,6000,0,3750,10098,0,13848,5252,12242,8492,212
50229101,SP2022 ,13005,515,4260,2220,20000,6500,6500,0,2750,6500,0,9250,7020,13500,10750,212
50229101,SP2023 ,13500,550,5150,2325,21525,6000,6000,0,3750,9972,0,13722,4078,11553,7803,212
50229101,SP2024 ,14750,600,5720,1270,22340,6000,6000,0,3750,10098,0,13848,5252,12242,8492,212
50232075,FA2024 ,14750,600,5410,2450,23210,9000,0,9000,2750,10750,0,13500,4600,12460,9710,0
50232075,SP2024 ,14750,600,5410,2450,23210,9000,0,9000,9150,9000,0,18150,6350,14210,5060,0
50209632,FA2021 ,12625,500,3740,2110,18975,0,0,0,NULL,1500,0,1500,11625,17475,17475,0
50209632,FA2022 ,13005,515,4260,1140,18920,2500,0,2500,NULL,10000,0,10000,3520,8920,8920,0
50209632,SP2021 ,12625,500,3740,2110,18975,0,0,0,NULL,0,0,0,13125,18975,18975,0
50209632,SP2022 ,13005,515,4260,1140,18920,2677,177,2500,NULL,2677,0,2677,10843,16243,16243,0
50233044,FA2024 ,14750,600,4200,2900,22450,11300,10300,1000,2750,17498,0,20248,-2148,4952,2202,100
50233044,SP2024 ,14750,600,4200,2900,22450,10300,10300,0,2750,16372,0,19122,-1022,6078,3328,100
50225881,FA2022 ,13005,515,3855,2220,19595,6500,6500,0,14757,6500,0,21257,7020,13095,-1662,-3035
50225881,FA2023 ,13500,550,5150,2325,21525,6500,4500,2000,15103,6500,0,21603,7550,15025,-78,-3035
50225881,FA2024 ,14750,600,5030,1270,21650,6500,500,6000,19007,6500,0,25507,8850,15150,-3857,-3035
50225881,SP2022 ,13005,515,3855,2220,19595,6500,6500,0,14758,6500,0,21258,7020,13095,-1663,-3035
50225881,SP2023 ,13500,550,5150,2325,21525,6500,4500,2000,15104,6500,0,21604,7550,15025,-79,-3035
50225881,SP2024 ,14750,600,5030,1270,21650,6500,500,6000,19008,6500,0,25508,8850,15150,-3858,-3035
50215181,FA2021 ,12625,500,3740,2110,18975,2175,2175,0,3250,3175,0,6425,9950,15800,12550,0
50215181,FA2022 ,13005,515,4610,1140,19270,2175,2175,0,3750,2175,0,5925,11345,17095,13345,0
50215181,FA2023 ,13500,550,5440,1200,20690,2175,0,2175,3750,2175,0,5925,11875,18515,14765,0
50215181,SP2021 ,12625,500,4240,2110,19475,2175,2175,0,3250,2175,0,5425,10950,17300,14050,0
50215181,SP2022 ,13005,515,4610,1140,19270,2175,2175,0,3750,2175,0,5925,11345,17095,13345,0
50215181,SP2023 ,13500,550,5440,1200,20690,2175,0,2175,3750,2175,0,5925,11875,18515,14765,0
50222045,FA2021 ,12625,500,3740,2110,18975,4500,4500,0,NULL,4500,0,4500,8625,14475,14475,1710
50222045,FA2022 ,13005,515,3855,2220,19595,4500,4500,0,NULL,4500,0,4500,9020,15095,15095,1710
50222045,FA2023 ,13500,550,4790,1200,20040,4500,4500,0,NULL,4500,0,4500,9550,15540,15540,1710
50222045,FA2024 ,14750,600,NULL,1270,16620,3105,3105,0,NULL,3105,0,3105,12245,13515,13515,1710
50222045,SP2021 ,12625,500,3740,2110,18975,4500,4500,0,NULL,4500,0,4500,8625,14475,14475,1710
50222045,SP2022 ,7170,515,3855,2220,13760,2481,2481,0,NULL,2481,0,2481,5204,11279,11279,1710
50222045,SP2023 ,13500,550,4790,1200,20040,4500,4500,0,NULL,4500,0,4500,9550,15540,15540,1710
50222045,SP2024 ,8140,300,NULL,0,8440,1714,1714,0,NULL,1714,0,1714,6726,6726,6726,1710
50210973,FA2021 ,19340,860,5440,2110,26890,7500,7500,0,NULL,7500,0,7500,12700,19390,19390,0
50210973,FA2022 ,19910,890,5150,2220,27280,7500,7500,0,NULL,7500,0,7500,13300,19780,19780,0
50210973,SP2021 ,19340,860,5440,2110,26890,7500,7500,0,NULL,7500,0,7500,12700,19390,19390,0
50210973,SP2022 ,19910,890,5150,2220,27280,7500,7500,0,NULL,7500,0,7500,13300,19780,19780,0
50216725,FA2021 ,12625,500,3740,2110,18975,5175,4550,625,NULL,8915,0,8915,4210,10060,10060,0
50216725,FA2022 ,13005,515,4260,2220,20000,5175,625,4550,NULL,9435,0,9435,4085,10565,10565,0
50216725,SP2021 ,12625,500,3740,2110,18975,5175,4550,625,NULL,8915,0,8915,4210,10060,10060,0
50216725,SP2022 ,13005,515,4260,2220,20000,5175,625,4550,NULL,9435,0,9435,4085,10565,10565,0
50216725,SP2023 ,13500,550,5440,NULL,19490,5975,800,5175,NULL,5975,0,5975,8075,13515,13515,0
50216958,FA2021 ,12625,500,3740,2110,18975,0,0,0,NULL,16865,12625,16865,-3740,2110,2110,0
50216958,SP2021 ,12625,500,3740,2110,18975,0,0,0,NULL,16365,12625,16365,-3240,2610,2610,0
50205477,FA2021 ,12625,500,3740,2110,18975,5175,5175,0,3750,9248,0,12998,3877,9727,5977,0
50205477,SP2021 ,12625,500,3740,2110,18975,5175,5175,0,3750,7247,0,10997,5878,11728,7978,0
50156716,FA2021 ,12625,500,3740,2110,18975,2145,2145,0,3250,13875,10730,17125,-750,5100,1850,0
50156716,FA2022 ,13005,515,NULL,1140,14660,395,395,0,0,11505,11110,11505,2015,3155,3155,0
50156716,FA2023 ,13500,550,NULL,1200,15250,1025,1025,0,3750,12500,11475,16250,1550,2750,-1000,0
50156716,SP2021 ,12625,500,3740,2110,18975,1895,1895,0,3250,12625,10730,15875,500,6350,3100,0
50156716,SP2022 ,13005,515,NULL,1140,14660,395,395,0,0,11505,11110,11505,2015,3155,3155,0
50156716,SP2023 ,13500,550,NULL,1200,15250,1025,1025,0,3750,12500,11475,16250,1550,2750,-1000,0
50229075,FA2023 ,13500,550,4000,2325,20375,7000,7000,0,16301,7000,0,23301,7050,13375,-2926,-389.56
50229075,FA2024 ,14750,600,4200,2450,22000,7000,7000,0,14250,7000,0,21250,8350,15000,750,-389.56
50229075,SP2023 ,13500,550,4000,2325,20375,7000,7000,0,15101,7000,0,22101,7050,13375,-1726,-389.56
50229075,SP2024 ,14750,600,4200,2450,22000,7000,7000,0,14250,7000,0,21250,8350,15000,750,-389.56
50227707,FA2023 ,13500,550,5150,2325,21525,7000,7000,0,NULL,7000,0,7000,7050,14525,14525,0
50231586,FA2024 ,14750,600,5410,2450,23210,10050,10050,0,8500,10350,0,18850,5000,12860,4360,0
50231586,SP2024 ,14750,600,5410,2450,23210,10050,10050,0,8500,10350,0,18850,5000,12860,4360,0
50222439,FA2021 ,12625,500,4270,1080,18475,6125,5950,175,15005,7625,0,22630,5500,10850,-4155,0
50222439,FA2022 ,13005,515,4810,2220,20550,6125,5950,175,13342,6125,0,19467,7395,14425,1083,0
50222439,SP2021 ,12625,500,4270,1080,18475,6125,5950,175,14570,6125,0,20695,7000,12350,-2220,0
50222439,SP2022 ,13850,515,4810,2220,21395,6125,5950,175,7738,6125,0,13863,8240,15270,7532,0
50118831,FA2021 ,12625,500,4580,2550,20255,4175,4175,0,NULL,4175,0,4175,8950,16080,16080,0
50118831,FA2022 ,13005,515,4810,2690,21020,4175,4175,0,NULL,4175,0,4175,9345,16845,16845,0
50118831,FA2023 ,13500,550,5440,2745,22235,4475,4175,300,NULL,4475,0,4475,9575,17760,17760,0
50118831,SP2021 ,12625,500,4580,2550,20255,4175,4175,0,NULL,4175,0,4175,8950,16080,16080,0
50118831,SP2022 ,13005,515,4810,2690,21020,4175,4175,0,NULL,4175,0,4175,9345,16845,16845,0
50118831,SP2023 ,13500,6825,6825,NULL,20325,4475,4175,300,NULL,4475,0,4475,15850,15850,15850,0
50119447,FA2022 ,13005,515,4810,2690,21020,7250,7250,0,2750,7250,0,10000,6270,13770,11020,0
50119447,FA2023 ,13500,550,5150,2745,21945,7250,7250,0,NULL,7250,0,7250,6800,14695,14695,0
50119447,FA2024 ,14750,600,6090,2680,24120,7250,7250,0,NULL,7250,0,7250,8100,16870,16870,0
50119447,SP2022 ,13005,515,4810,2690,21020,7250,7250,0,2750,7250,0,10000,6270,13770,11020,0
50119447,SP2023 ,13500,550,5150,2745,21945,7250,7250,0,NULL,7250,0,7250,6800,14695,14695,0
50119447,SP2024 ,14750,600,6090,2680,24120,7250,7250,0,NULL,7250,0,7250,8100,16870,16870,0
50209232,FA2021 ,12625,500,4580,2110,19815,5825,5825,0,2750,7325,0,10075,5800,12490,9740,0
50209232,FA2022 ,13005,515,4610,1140,19270,5825,0,5825,2750,5825,0,8575,7695,13445,10695,0
50209232,SP2021 ,12625,500,4580,2110,19815,5825,5825,0,3750,5825,0,9575,7300,13990,10240,0
50209232,SP2022 ,13005,515,4610,1140,19270,5825,0,5825,3750,5825,0,9575,7695,13445,9695,0
50234773,FA2024 ,14750,600,4200,1270,20820,6000,6000,0,NULL,6000,0,6000,9350,14820,14820,12656.17
50234773,SP2024 ,14750,600,4200,1270,20820,6000,6000,0,NULL,6000,0,6000,9350,14820,14820,12656.17
50226724,FA2024 ,14750,600,4200,1270,20820,6500,6500,0,2750,6500,0,9250,8850,14320,11570,0
50226724,SP2024 ,14750,600,4200,2900,22450,6500,6500,0,2750,6500,0,9250,8850,15950,13200,0
50154953,FA2021 ,12625,500,4580,2110,19815,5500,5500,0,NULL,5500,0,5500,7625,14315,14315,25
50154953,FA2022 ,13005,515,4260,2220,20000,5000,5000,0,NULL,5000,0,5000,8520,15000,15000,25
50154953,FA2023 ,13500,550,5440,1200,20690,5000,5000,0,NULL,5000,0,5000,9050,15690,15690,25
50154953,FA2024 ,14750,600,NULL,NULL,15350,3450,3450,0,NULL,3450,0,3450,11900,11900,11900,25
50154953,SP2021 ,12625,500,4580,2110,19815,5500,5500,0,NULL,5500,0,5500,7625,14315,14315,25
50154953,SP2022 ,13005,515,4260,2220,20000,5000,5000,0,NULL,5000,0,5000,8520,15000,15000,25
50154953,SP2023 ,13500,550,5440,1200,20690,5000,5000,0,NULL,5000,0,5000,9050,15690,15690,25
50154953,SP2024 ,14750,600,NULL,NULL,15350,3450,3450,0,NULL,3450,0,3450,11900,11900,11900,25
50228211,FA2023 ,13500,550,5150,2535,21735,6000,6000,0,2750,6000,0,8750,8050,15735,12985,0
50228211,FA2024 ,14750,600,5030,1270,21650,6000,6000,0,3250,8100,0,11350,7250,13550,10300,0
50228211,SP2023 ,13500,550,5150,2325,21525,6000,6000,0,2750,6000,0,8750,8050,15525,12775,0
50228211,SP2024 ,14750,600,5030,1270,21650,6000,6000,0,3250,8100,0,11350,7250,13550,10300,0
50154226,FA2023 ,13500,550,4000,2325,20375,0,0,0,NULL,13500,13500,13500,550,6875,6875,0
50154226,FA2024 ,14750,600,4200,2450,22000,0,0,0,NULL,18950,14750,18950,-3600,3050,3050,0
50154226,SP2023 ,13500,550,4000,2325,20375,0,0,0,NULL,13500,13500,13500,550,6875,6875,0
50154226,SP2024 ,14750,600,4200,2450,22000,0,0,0,NULL,18950,14750,18950,-3600,3050,3050,0
50215185,FA2021 ,12625,500,3740,2110,18975,2925,2425,500,3750,3925,0,7675,9200,15050,11300,0
50215185,FA2022 ,13005,515,5420,1140,20080,1263,100,1163,3750,1263,0,5013,12257,18817,15067,0
50215185,SP2021 ,12625,500,3740,2110,18975,2925,2425,500,3750,2925,0,6675,10200,16050,12300,0
50215185,SP2022 ,13005,6590,6590,NULL,19595,1662,500,1162,3750,1662,0,5412,17933,17933,14183,0
50232759,FA2024 ,14750,600,5410,2450,23210,7000,7000,0,0,7000,0,7000,8350,16210,16210,3404.65
50232759,SP2024 ,14750,600,5410,2450,23210,7000,7000,0,0,7000,0,7000,8350,16210,16210,3404.65
50234627,FA2024 ,14750,600,4790,2450,22590,6000,6000,0,2750,6000,0,8750,9350,16590,13840,4691.32
50234627,SP2024 ,14750,600,4790,2450,22590,6000,6000,0,2750,6000,0,8750,9350,16590,13840,4691.32
50216226,FA2021 ,12625,500,4050,1080,18255,3925,3925,0,14250,5425,0,19675,7700,12830,-1420,0
50216226,SP2021 ,12625,500,4050,1080,18255,3925,3925,0,14250,3925,0,18175,9200,14330,80,0
50216351,FA2021 ,12625,500,3740,2110,18975,9175,9175,0,3250,10675,0,13925,2450,8300,5050,0
50216351,FA2022 ,13005,515,4610,NULL,18130,9175,9175,0,3750,9175,0,12925,4345,8955,5205,0
50216351,FA2023 ,13500,550,NULL,NULL,14050,7675,7675,0,6250,11373,0,17623,2677,2677,-3573,0
50216351,SP2021 ,12625,500,3740,2110,18975,9175,9175,0,3250,9175,0,12425,3950,9800,6550,0
50216351,SP2022 ,13005,515,4610,NULL,18130,9175,9175,0,3750,9175,0,12925,4345,8955,5205,0
50233645,FA2024 ,14750,600,4790,2450,22590,7500,7500,0,3750,7500,0,11250,7850,15090,11340,0
50233645,SP2024 ,14750,600,4790,2450,22590,7500,7500,0,3750,7500,0,11250,7850,15090,11340,0
50217465,FA2021 ,12625,500,4580,2110,19815,8175,0,8175,10650,11448,0,22098,1677,8367,-2283,0
50217465,FA2022 ,13005,515,4810,2220,20550,8175,0,8175,8750,12023,0,20773,1497,8527,-223,0
50217465,FA2023 ,13500,550,5440,1200,20690,8175,0,8175,10250,11248,0,21498,2802,9442,-808,0
50217465,SP2022 ,13005,515,4810,2220,20550,8175,0,8175,9388,12022,0,21410,1498,8528,-860,0
50217465,SP2023 ,13500,550,5440,1200,20690,8175,0,8175,10550,11247,0,21797,2803,9443,-1107,0
50214451,FA2021 ,12625,500,3740,2110,18975,5675,5250,425,3250,10915,0,14165,2210,8060,4810,0
50214451,FA2022 ,13005,515,4610,NULL,18130,5675,0,5675,3750,5675,0,9425,7845,12455,8705,0
50214451,FA2023 ,13500,550,4790,NULL,18840,6175,500,5675,3750,6175,0,9925,7875,12665,8915,0
50214451,SP2021 ,12625,500,3740,2110,18975,5675,5250,425,3250,9415,0,12665,3710,9560,6310,0
50214451,SP2022 ,13005,6590,6590,NULL,19595,2400,1900,500,3750,2400,0,6150,17195,17195,13445,0
50214451,SP2023 ,13500,550,4790,NULL,18840,6175,500,5675,3750,6175,0,9925,7875,12665,8915,0
50233284,FA2024 ,14750,600,5720,2450,23520,5500,5500,0,13915,5500,0,19415,9850,18020,4105,115
50233284,SP2023 ,13500,550,5440,2325,21815,5500,5500,0,19131,5500,0,24631,8550,16315,-2816,115
50233284,SP2024 ,14750,600,5720,1270,22340,5500,5500,0,21616,5500,0,27116,9850,16840,-4776,115
50229430,FA2023 ,13500,550,4000,2325,20375,8950,8950,0,13125,11323,0,24448,2727,9052,-4073,0
50229430,FA2024 ,14750,600,5410,2450,23210,9950,7000,2950,14490,12448,0,26938,2902,10762,-3728,0
50229430,SP2023 ,13500,550,4000,2325,20375,8950,8950,0,4800,11322,0,16122,2728,9053,4253,0
50229430,SP2024 ,14750,600,5410,2450,23210,9950,7000,2950,9926,12447,0,22373,2903,10763,837,0
50215732,FA2021 ,12625,500,4050,2110,19285,6675,6675,0,2750,8175,0,10925,4950,11110,8360,0
50215732,SP2021 ,12625,500,4050,2110,19285,6675,6675,0,2750,6675,0,9425,6450,12610,9860,0
50229153,FA2023 ,13500,550,5150,2325,21525,9500,7500,2000,2750,9500,0,12250,4550,12025,9275,0
50229153,FA2024 ,14750,600,5410,2450,23210,10500,7500,3000,NULL,10500,0,10500,4850,12710,12710,0
50229153,SP2023 ,13500,550,5150,2325,21525,7500,7500,0,2750,7500,0,10250,6550,14025,11275,0
50229153,SP2024 ,14750,600,5410,2450,23210,8500,7500,1000,NULL,8500,0,8500,6850,14710,14710,0
50232961,FA2024 ,14750,600,5410,2450,23210,11000,9000,2000,10900,17997,0,28897,-2647,5213,-5687,-148
50232961,SP2024 ,14750,600,5410,2450,23210,9000,9000,0,5570,14442,0,20012,908,8768,3198,-148
50221439,FA2021 ,12625,500,4580,2110,19815,8000,8000,0,14244,9000,0,23244,4125,10815,-3429,0
50221439,FA2022 ,13005,515,3855,2220,19595,7500,7500,0,19017,7500,0,26517,6020,12095,-6922,0
50221439,FA2023 ,13500,550,4000,2325,20375,7500,7500,0,13692,7500,0,21192,6550,12875,-817,0
50221439,FA2024 ,14750,600,4200,2450,22000,7500,7500,0,14192,7500,0,21692,7850,14500,308,0
50221439,SP2021 ,12625,500,4580,2110,19815,8000,8000,0,12139,8000,0,20139,5125,11815,-324,0
50221439,SP2022 ,13005,515,3855,2220,19595,7500,7500,0,8575,7500,0,16075,6020,12095,3520,0
50221439,SP2023 ,13500,550,4000,2325,20375,7500,7500,0,13692,7500,0,21192,6550,12875,-817,0
50221439,SP2024 ,14750,600,NULL,NULL,15350,5175,5175,0,3750,5175,0,8925,10175,10175,6425,0
50229468,FA2023 ,13500,550,4000,2325,20375,9000,9000,0,2750,15823,0,18573,-1773,4552,1802,0
50229468,FA2024 ,14750,600,4790,2450,22590,9150,9000,150,0,22698,0,22698,-7348,-108,-108,0
50229468,SP2023 ,13500,550,4000,2325,20375,9000,9000,0,2750,15822,0,18572,-1772,4553,1803,0
50229468,SP2024 ,14750,600,4790,2450,22590,9150,9000,150,0,22697,0,22697,-7347,-107,-107,0
50227282,FA2022 ,13005,515,NULL,NULL,13520,4554,4554,0,3750,4554,0,8304,8966,8966,5216,0
50227282,FA2023 ,13500,550,NULL,NULL,14050,6554,5454,1100,3750,9826,0,13576,4224,4224,474,0
50227282,SP2022 ,13005,515,NULL,NULL,13520,4554,4554,0,3750,4554,0,8304,8966,8966,5216,0
50218598,FA2021 ,12625,500,3740,2110,18975,4825,4825,0,3250,6325,0,9575,6800,12650,9400,0
50218598,FA2022 ,13005,515,3855,2220,19595,6575,5075,1500,3750,6575,0,10325,6945,13020,9270,0
50218598,FA2023 ,13500,550,4790,NULL,18840,7325,0,7325,3750,8325,0,12075,5725,10515,6765,0
50218598,SP2021 ,12625,500,3740,2110,18975,4825,4825,0,3250,4825,0,8075,8300,14150,10900,0
50218598,SP2022 ,13005,515,3855,1140,18515,6325,4825,1500,3750,6325,0,10075,7195,12190,8440,0
50224438,FA2021 ,12625,500,4240,2110,19475,6800,6800,0,15236,7800,0,23036,5325,11675,-3561,1125
50224438,FA2022 ,13005,515,3855,2220,19595,6300,6300,0,13692,8023,0,21715,5497,11572,-2120,1125
50224438,FA2023 ,13500,550,5800,1200,21050,6300,5000,1300,17621,9822,0,27443,4228,11228,-6393,1125
50224438,SP2021 ,12625,500,3740,2110,18975,6800,6800,0,11375,6800,0,18175,6325,12175,800,1125
50224438,SP2022 ,13005,515,3855,2220,19595,6300,6300,0,10527,8022,0,18549,5498,11573,1046,1125
50224438,SP2023 ,13500,550,5800,2325,22175,6300,5000,1300,8376,9823,0,18199,4227,12352,3976,1125
50228716,FA2023 ,13500,550,4560,2325,20935,9000,7000,2000,0,9000,0,9000,5050,11935,11935,25
50228716,FA2024 ,14750,600,4790,2450,22590,9000,7000,2000,3250,9000,0,12250,6350,13590,10340,25
50228716,SP2023 ,13500,550,4560,2325,20935,7000,7000,0,0,7000,0,7000,7050,13935,13935,25
50228716,SP2024 ,14750,600,4790,2450,22590,7000,7000,0,3250,7000,0,10250,8350,15590,12340,25
50225450,FA2022 ,13005,515,4810,2220,20550,7700,7700,0,2750,14648,0,17398,-1128,5902,3152,0
50225450,FA2023 ,13500,550,5150,2325,21525,7200,7200,0,3250,15298,0,18548,-1248,6227,2977,0
50225450,FA2024 ,14750,600,5410,2450,23210,7700,6000,1700,3750,15298,0,19048,52,7912,4162,0
50225450,SP2022 ,13005,515,4810,2220,20550,7700,7700,0,2750,11147,0,13897,2373,9403,6653,0
50225450,SP2023 ,13500,550,5150,2325,21525,7200,7200,0,3250,11797,0,15047,2253,9728,6478,0
50225450,SP2024 ,14750,600,5410,2450,23210,7700,6000,1700,3750,11797,0,15547,3553,11413,7663,0
9484562,FA2023 ,3720,NULL,NULL,NULL,3720,0,0,0,NULL,3720,3720,3720,0,0,0,0
50216557,FA2021 ,12625,500,4580,2110,19815,8025,8025,0,5250,13448,0,18698,-323,6367,1117,0
50216557,FA2022 ,13005,515,5080,1140,19740,8025,8025,0,5750,11048,0,16798,2472,8692,2942,0
50216557,FA2023 ,13500,550,4560,2325,20935,8025,8025,0,5750,9275,0,15025,4775,11660,5910,0
50216557,SP2021 ,12625,500,4580,2110,19815,8025,8025,0,5250,11447,0,16697,1678,8368,3118,0
50216557,SP2022 ,13005,515,5080,1140,19740,8025,8025,0,5750,11047,0,16797,2473,8693,2943,0
50216557,SP2023 ,13500,550,4560,2325,20935,8025,8025,0,5750,9275,0,15025,4775,11660,5910,0
50216557,SP2024 ,6090,300,NULL,NULL,6390,2268,2268,0,3750,4067,0,7817,2323,2323,-1427,0
50221877,FA2021 ,12625,500,4580,2110,19815,5500,5500,0,2750,6500,0,9250,6625,13315,10565,0
50221877,SP2021 ,12625,500,4580,2110,19815,5500,5500,0,2750,5500,0,8250,7625,14315,11565,0
50155886,FA2023 ,3720,NULL,NULL,NULL,3720,0,0,0,NULL,3720,3720,3720,0,0,0,0
50210223,FA2022 ,13005,515,5420,1140,20080,3425,1700,1725,16900,3425,0,20325,10095,16655,-245,0
50210223,SP2021 ,12625,500,4580,2110,19815,3425,0,3425,16750,3425,0,20175,9700,16390,-360,0
50210223,SP2022 ,13005,515,5420,1140,20080,3425,1700,1725,16900,3425,0,20325,10095,16655,-245,0
50213045,FA2021 ,12625,500,3740,2110,18975,2825,0,2825,3750,4325,0,8075,8800,14650,10900,0
50213045,FA2022 ,13005,515,4260,2220,20000,2825,0,2825,3750,2825,0,6575,10695,17175,13425,0
50213045,SP2021 ,12625,500,3740,2110,18975,2825,0,2825,3750,2825,0,6575,10300,16150,12400,0
50213045,SP2022 ,13005,515,4260,2220,20000,2825,0,2825,3750,2825,0,6575,10695,17175,13425,0
50221687,FA2021 ,12625,500,3740,2110,18975,9500,0,9500,NULL,10500,0,10500,2625,8475,8475,2120.68
50221687,FA2022 ,13005,515,3855,2220,19595,10000,500,9500,NULL,10000,0,10000,3520,9595,9595,2120.68
50221687,FA2023 ,13500,550,4000,2325,20375,9550,0,9550,NULL,13550,0,13550,500,6825,6825,2120.68
50221687,FA2024 ,14750,600,4200,2450,22000,12000,0,12000,NULL,16700,0,16700,-1350,5300,5300,2120.68
50221687,SP2021 ,12625,500,3740,2110,18975,9500,0,9500,NULL,9500,0,9500,3625,9475,9475,2120.68
50221687,SP2022 ,13005,515,3855,2220,19595,10000,500,9500,NULL,10000,0,10000,3520,9595,9595,2120.68
50221687,SP2023 ,13500,550,4000,2325,20375,9500,0,9500,NULL,13500,0,13500,550,6875,6875,2120.68
50221687,SP2024 ,14750,600,4200,2450,22000,12000,0,12000,NULL,16200,0,16200,-850,5800,5800,2120.68
50225883,FA2022 ,13005,515,4260,2220,20000,7950,7950,0,2750,7950,0,10700,5570,12050,9300,0
50225883,FA2023 ,13500,550,4560,2325,20935,7713,7713,0,3250,7950,0,11200,6100,12985,9735,0
50225883,FA2024 ,14750,600,NULL,NULL,15350,5485,3035,2450,3750,5485,0,9235,9865,9865,6115,0
50225883,SP2022 ,13005,515,4260,2220,20000,7950,7950,0,2750,7950,0,10700,5570,12050,9300,0
50225883,SP2023 ,13500,550,4560,2325,20935,7712,7712,0,3250,7950,0,11200,6100,12985,9735,0
50225883,SP2024 ,14750,600,NULL,NULL,15350,5486,3036,2450,3750,5486,0,9236,9864,9864,6114,0
50225327,FA2022 ,13005,515,4810,2220,20550,5750,5750,0,2750,5750,0,8500,7770,14800,12050,2711
50225327,FA2023 ,13500,550,NULL,NULL,14050,3967,3967,0,3250,3967,0,7217,10083,10083,6833,2711
50225327,FA2024 ,14750,600,NULL,NULL,15350,3967,3967,0,3750,3967,0,7717,11383,11383,7633,2711
50225327,SP2022 ,13005,515,4810,2220,20550,5750,5750,0,2750,5750,0,8500,7770,14800,12050,2711
50225327,SP2023 ,13500,550,NULL,NULL,14050,3968,3968,0,3250,3968,0,7218,10082,10082,6832,2711
50225327,SP2024 ,14750,600,NULL,NULL,15350,3968,3968,0,3750,3968,0,7718,11382,11382,7632,2711
50196363,FA2021 ,12625,500,NULL,NULL,13125,2425,2425,0,3750,6298,0,10048,6827,6827,3077,0
50228159,FA2023 ,13500,550,5150,2745,21945,7700,7000,700,12017,11398,0,23415,2652,10547,-1470,0
50228159,SP2023 ,13500,550,5150,2325,21525,7700,7000,700,11403,11397,0,22800,2653,10128,-1275,0
50213578,FA2021 ,12625,500,4830,1080,19035,3925,3925,0,17657,5425,0,23082,7700,13610,-4047,0
50213578,SP2021 ,12625,500,4830,1080,19035,3925,3925,0,17657,3925,0,21582,9200,15110,-2547,0
50226306,FA2022 ,13005,515,3855,2220,19595,5000,5000,0,NULL,5000,0,5000,8520,14595,14595,0
50226306,FA2023 ,13500,550,4000,2325,20375,5000,5000,0,NULL,5000,0,5000,9050,15375,15375,0
50226306,FA2024 ,14750,600,5720,NULL,21070,5000,5000,0,NULL,5000,0,5000,10350,16070,16070,0
50226306,SP2022 ,13005,515,3855,2220,19595,5000,5000,0,NULL,5000,0,5000,8520,14595,14595,0
50226306,SP2023 ,13500,550,4000,2325,20375,5000,5000,0,NULL,5000,0,5000,9050,15375,15375,0
50226306,SP2024 ,14750,600,5720,NULL,21070,5000,5000,0,NULL,5000,0,5000,10350,16070,16070,0
50235088,FA2024 ,14750,600,5240,2450,23040,0,0,0,3253,18448,14750,21701,-3098,4592,1339,0
50235088,SP2024 ,14750,600,5240,1270,21860,0,0,0,3252,18447,14750,21699,-3097,3413,161,0
50233570,FA2024 ,14750,600,4200,2450,22000,6000,6000,0,14142,9698,0,23840,5652,12302,-1840,1030
50233570,SP2024 ,14750,600,4200,2450,22000,6000,6000,0,11813,9697,0,21510,5653,12303,490,1030
50227841,SP2022 ,13005,515,NULL,NULL,13520,0,0,0,2750,9754,9754,12504,3766,3766,1016,0
50227841,SP2023 ,13500,550,NULL,NULL,14050,0,0,0,7807,13500,13500,21307,550,550,-7257,0
50221709,FA2021 ,12625,500,4580,2110,19815,6000,6000,0,NULL,6000,0,6000,7125,13815,13815,0
50221709,FA2022 ,13005,515,4810,2220,20550,5500,5500,0,3250,5500,0,8750,8020,15050,11800,0
50221709,FA2023 ,13500,550,4000,2325,20375,5500,5500,0,NULL,5500,0,5500,8550,14875,14875,0
