ID_NUM,YR_CDE,TRM_CDE,SUBTERM_CDE,STUD_SEQ_NUM,TRANSACTION_STS,CRS_CDE,ADV_REQ_CDE,CRS_TITLE,GRADE_CDE,ENTRY_DTE,ENTRY_YR,ENTRY_TRM,YR_LA_VIDA_TAKEN,PRE_POST_FY
50073829,2017,FA,1Q,5,H,PED  015  A,PED015,DISCOVERY,P,2017-01-19T00:00:00Z,2016,SP,NA,NA
50185286,2016,SP,4Q,6,H,PED  015  E,PED015,DISCOVERY,P,2015-08-26T00:00:00Z,2015,FA,NA,NA
50197696,2016,SU,NA,1,H,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,P,2017-01-19T00:00:00Z,2016,SP,First,After
50191740,2016,SU,NA,1,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPED MAY,P,2017-01-19T00:00:00Z,2016,SP,First,After
50187082,2016,SU,NA,4,H,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,P,2016-01-13T00:00:00Z,2015,SP,Second,NA
50184731,2014,SP,NA,8,H,PED  016  B,PED016,LAVIDA WILDERNESS EXPEDITION JUNE,P,2015-01-14T00:00:00Z,2014,SP,First,After
50197412,2016,SU,NA,2,H,PED  016  C,PED016,LAVIDA WILDERNESS EXPED ERLY JULY,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50196564,2016,SU,NA,1,H,PED  016  B,PED016,LAVIDA WILDERNESS EXPED JUNE,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50199067,2016,SU,NA,1,H,PED  016  B,PED016,LAVIDA WILDERNESS EXPED JUNE,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50197816,2016,SU,NA,1,H,PED  016  B,PED016,LAVIDA WILDERNESS EXPED JUNE,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50196878,2016,SU,NA,1,H,PED  016  B,PED016,LAVIDA WILDERNESS EXPED JUNE,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50200262,2016,SU,NA,1,H,PED  016  B,PED016,LAVIDA WILDERNESS EXPED JUNE,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50200351,2016,SU,NA,1,H,PED  016  C,PED016,LAVIDA WILDERNESS EXPED ERLY JULY,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50199899,2016,SU,NA,1,H,PED  016  D,PED016,LAVIDA WILDERNESS EXPED LATE JULY,W,2017-08-30T00:00:00Z,2017,FA,First,Before
50196749,2016,SU,NA,1,H,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50190943,2016,SU,NA,2,H,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,P,2017-01-19T00:00:00Z,2016,SP,First,After
50190104,2016,SU,NA,1,D,PED  016  A,PED016,LAVIDA WILDERNESS EXPED MAY,NA,2016-08-24T00:00:00Z,2016,FA,First,After
50193942,2016,SP,4Q,5,D,PED  015  B,PED015,DISCOVERY,NA,2016-08-24T00:00:00Z,2016,FA,NA,NA
50156700,2017,FA,1Q,7,H,PED  015  B,PED015,DISCOVERY,P,2016-08-24T00:00:00Z,2016,FA,NA,NA
50198092,2016,SU,NA,1,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPED MAY,P,2017-01-19T00:00:00Z,2016,SP,First,After
50191305,2017,FA,1Q,7,D,PED  015  E,PED015,DISCOVERY,NA,2016-08-24T00:00:00Z,2016,FA,NA,NA
50193660,2016,SU,NA,1,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPED MAY,P,2016-08-24T00:00:00Z,2016,FA,First,After
50192051,2016,SU,NA,1,D,PED  016  A,PED016,LAVIDA WILDERNESS EXPED MAY,NA,2016-08-24T00:00:00Z,2016,FA,First,After
50190235,2016,SP,4Q,2,H,PED  015  C,PED015,DISCOVERY,P,2016-08-24T00:00:00Z,2016,FA,NA,NA
50200903,2017,FA,1Q,5,H,PED  015  A,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50194470,2016,SP,4Q,4,H,PED  015  B,PED015,DISCOVERY,P,2016-08-24T00:00:00Z,2016,FA,NA,NA
50191712,2016,SU,NA,1,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPED MAY,P,2016-08-24T00:00:00Z,2016,FA,First,After
50190833,2016,SP,4Q,4,H,PED  015  E,PED015,DISCOVERY,P,2016-08-24T00:00:00Z,2016,FA,NA,NA
50197014,2017,FA,1Q,9,H,PED  015  C,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50070852,2017,FA,1Q,5,H,PED  015  F,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197237,2017,FA,1Q,2,H,PED  015  E,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50120505,2016,SU,NA,1,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPED MAY,P,2016-08-24T00:00:00Z,2016,FA,First,After
50190004,2016,SP,4Q,3,H,PED  015  E,PED015,DISCOVERY,P,2016-08-24T00:00:00Z,2016,FA,NA,NA
50193290,2016,SP,4Q,3,H,PED  015  A,PED015,DISCOVERY,P,2016-08-24T00:00:00Z,2016,FA,NA,NA
50190528,2016,SP,4Q,2,D,PED  015  C,PED015,DISCOVERY,NA,2016-08-24T00:00:00Z,2016,FA,NA,NA
50191596,2016,SP,4Q,5,H,PED  015  E,PED015,DISCOVERY,P,2016-08-24T00:00:00Z,2016,FA,NA,NA
50192791,2016,SP,4Q,4,H,PED  015  A,PED015,DISCOVERY,P,2016-08-24T00:00:00Z,2016,FA,NA,NA
50190899,2017,FA,1Q,6,H,PED  015  C,PED015,DISCOVERY,P,2016-08-24T00:00:00Z,2016,FA,NA,NA
50110130,2016,SP,4Q,5,H,PED  015  C,PED015,DISCOVERY,P,2016-08-24T00:00:00Z,2016,FA,NA,NA
50193711,2016,SP,4Q,3,H,PED  015  E,PED015,DISCOVERY,P,2016-08-24T00:00:00Z,2016,FA,NA,NA
50190784,2016,SP,4Q,3,H,PED  015  C,PED015,DISCOVERY,P,2016-08-24T00:00:00Z,2016,FA,NA,NA
50148168,2016,SU,NA,1,H,PED  016  C,PED016,LAVIDA WILDERNESS EXPED ERLY JULY,P,2016-08-24T00:00:00Z,2016,FA,First,After
50197595,2016,SU,NA,1,H,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50197605,2016,SU,NA,1,H,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50196730,2016,SU,NA,1,H,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50196859,2016,SU,NA,1,H,PED  016  B,PED016,LAVIDA WILDERNESS EXPED JUNE,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50200259,2016,SU,NA,1,H,PED  016  C,PED016,LAVIDA WILDERNESS EXPED ERLY JULY,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50153273,2016,SU,NA,1,H,PED  016  C,PED016,LAVIDA WILDERNESS EXPED ERLY JULY,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50199127,2016,SU,NA,1,H,PED  016  C,PED016,LAVIDA WILDERNESS EXPED ERLY JULY,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50191535,2017,FA,1Q,5,D,PED  015  A,PED015,DISCOVERY,NA,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196753,2017,FA,1Q,1,H,PED  015  E,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50190480,2017,FA,1Q,7,H,PED  015  F,PED015,DISCOVERY,P,2016-08-24T00:00:00Z,2016,FA,NA,NA
50196532,2017,FA,1Q,9,H,PED  015  F,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50199635,2017,FA,1Q,7,H,PED  015  B,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196714,2017,FA,1Q,3,H,PED  015  B,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50198556,2017,FA,1Q,4,D,PED  015  E,PED015,DISCOVERY,NA,2017-08-30T00:00:00Z,2017,FA,NA,NA
50156793,2017,FA,1Q,3,H,PED  015  E,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50159527,2017,FA,1Q,4,H,PED  015  C,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196857,2017,FA,1Q,2,H,PED  015  C,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197041,2017,FA,1Q,2,H,PED  015  D,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50193887,2016,SP,4Q,3,H,PED  015  A,PED015,DISCOVERY,P,2016-08-24T00:00:00Z,2016,FA,NA,NA
50192649,2016,SP,4Q,5,H,PED  015  C,PED015,DISCOVERY,P,2016-08-24T00:00:00Z,2016,FA,NA,NA
50190399,2016,SP,4Q,4,H,PED  015  E,PED015,DISCOVERY,P,2016-08-24T00:00:00Z,2016,FA,NA,NA
50193274,2016,SU,NA,1,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPED MAY,P,2016-08-24T00:00:00Z,2016,FA,First,After
50192352,2016,SP,4Q,6,H,PED  015  E,PED015,DISCOVERY,P,2016-08-24T00:00:00Z,2016,FA,NA,NA
50193225,2016,SP,4Q,7,H,PED  015  A,PED015,DISCOVERY,P,2016-08-24T00:00:00Z,2016,FA,NA,NA
50073503,2016,SU,NA,1,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPED MAY,P,2016-08-24T00:00:00Z,2016,FA,First,After
50193459,2016,SU,NA,1,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPED MAY,P,2016-08-24T00:00:00Z,2016,FA,First,After
50193964,2016,SU,NA,1,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPED MAY,P,2016-08-24T00:00:00Z,2016,FA,First,After
50102239,2017,FA,1Q,4,H,PED  015  B,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50200013,2017,FA,1Q,5,H,PED  015  E,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197680,2017,FA,1Q,6,H,PED  015  A,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196755,2017,FA,2Q,1,H,PED  015  H,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196944,2016,SU,NA,1,H,PED  016  B,PED016,LAVIDA WILDERNESS EXPED JUNE,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50110665,2016,SU,NA,1,H,PED  016  C,PED016,LAVIDA WILDERNESS EXPED ERLY JULY,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50196947,2016,SU,NA,1,H,PED  016  D,PED016,LAVIDA WILDERNESS EXPED LATE JULY,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50198389,2016,SU,NA,1,D,PED  016  D,PED016,LAVIDA WILDERNESS EXPED LATE JULY,NA,2017-08-30T00:00:00Z,2017,FA,First,Before
50196663,2016,SU,NA,1,H,PED  016  D,PED016,LAVIDA WILDERNESS EXPED LATE JULY,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50198235,2016,SU,NA,1,H,PED  016  D,PED016,LAVIDA WILDERNESS EXPED LATE JULY,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50198751,2016,SU,NA,1,H,PED  016  D,PED016,LAVIDA WILDERNESS EXPED LATE JULY,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50196826,2016,SU,NA,1,H,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50199772,2016,SU,NA,1,H,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50181062,2016,SU,NA,1,D,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,NA,2017-08-30T00:00:00Z,2017,FA,First,Before
50196492,2016,SU,NA,1,D,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,NA,2017-08-30T00:00:00Z,2017,FA,First,Before
50200704,2016,SU,NA,1,H,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50191016,2016,SP,4Q,8,H,PED  015  D,PED015,DISCOVERY,P,2016-08-24T00:00:00Z,2016,FA,NA,NA
50197206,2017,FA,1Q,5,D,PED  015  F,PED015,DISCOVERY,NA,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197243,2017,FA,1Q,5,H,PED  015  C,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50192368,2016,SP,4Q,4,D,PED  015  A,PED015,DISCOVERY,NA,2016-08-24T00:00:00Z,2016,FA,NA,NA
50191816,2016,SP,4Q,3,H,PED  015  B,PED015,DISCOVERY,P,2016-08-24T00:00:00Z,2016,FA,NA,NA
50190219,2016,SP,4Q,5,H,PED  015  B,PED015,DISCOVERY,P,2016-08-24T00:00:00Z,2016,FA,NA,NA
50191245,2016,SP,4Q,1,H,PED  015  A,PED015,DISCOVERY,P,2016-08-24T00:00:00Z,2016,FA,NA,NA
50197270,2017,FA,1Q,7,H,PED  015  B,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197321,2017,FA,1Q,8,D,PED  015  D,PED015,DISCOVERY,NA,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196486,2016,SU,NA,1,H,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,P,2017-08-30T00:00:00Z,2017,FA,First,Before
40000833,2016,SU,NA,1,H,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50196624,2017,FA,1Q,7,H,PED  015  A,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196634,2016,SU,NA,1,H,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50199678,2016,SU,NA,1,H,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50197702,2016,SU,NA,1,H,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50066177,2016,SU,NA,1,H,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50197743,2016,SU,NA,1,H,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50196314,2016,SU,NA,1,H,PED  016  C,PED016,LAVIDA WILDERNESS EXPED ERLY JULY,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50197645,2016,SU,NA,1,H,PED  016  C,PED016,LAVIDA WILDERNESS EXPED ERLY JULY,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50197160,2016,SU,NA,1,H,PED  016  D,PED016,LAVIDA WILDERNESS EXPED LATE JULY,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50196606,2016,SU,NA,1,H,PED  016  D,PED016,LAVIDA WILDERNESS EXPED LATE JULY,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50191909,2016,SU,NA,2,H,PED  016  A,PED016,LAVIDA WILDERNESS EXPED MAY,P,2016-08-24T00:00:00Z,2016,FA,First,After
50196312,2016,SU,NA,1,H,PED  016  B,PED016,LAVIDA WILDERNESS EXPED JUNE,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50196632,2016,SU,NA,1,H,PED  016  B,PED016,LAVIDA WILDERNESS EXPED JUNE,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50199378,2016,SU,NA,1,H,PED  016  D,PED016,LAVIDA WILDERNESS EXPED LATE JULY,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50197273,2017,FA,1Q,7,D,PED  015  A,PED015,DISCOVERY,NA,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196666,2017,FA,1Q,1,H,PED  015  E,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50118080,2017,FA,1Q,7,H,PED  015  B,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50198485,2017,FA,2Q,3,H,PED  015  H,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50198291,2017,FA,1Q,7,H,PED  015  B,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197250,2017,FA,1Q,6,H,PED  015  E,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50190791,2017,FA,1Q,8,H,PED  015  A,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196848,2017,FA,1Q,3,H,PED  015  C,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50117804,2016,SU,NA,5,H,PED  016  C,PED016,LAVIDA WILDERNESS EXPED ERLY JULY,P,2016-08-24T00:00:00Z,2016,FA,First,After
50191144,2017,FA,2Q,9,D,PED  015  H,PED015,DISCOVERY,NA,2016-08-24T00:00:00Z,2016,FA,NA,NA
50197618,2017,FA,1Q,4,H,PED  015  C,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50199110,2017,FA,1Q,4,H,PED  015  C,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196869,2017,FA,1Q,8,H,PED  015  D,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196881,2016,SU,NA,1,H,PED  016  D,PED016,LAVIDA WILDERNESS EXPED LATE JULY,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50196734,2016,SU,NA,1,H,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50199066,2016,SU,NA,1,H,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50196987,2016,SU,NA,1,H,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50197489,2016,SU,NA,1,D,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,NA,2017-08-30T00:00:00Z,2017,FA,First,Before
50197083,2016,SU,NA,1,H,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50199537,2017,FA,1Q,7,D,PED  015  E,PED015,DISCOVERY,NA,2017-08-30T00:00:00Z,2017,FA,NA,NA
50117976,2017,FA,1Q,4,H,PED  015  C,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197945,2017,FA,1Q,5,H,PED  015  F,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50118045,2017,FA,1Q,13,H,PED  015  A,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197383,2017,FA,1Q,3,H,PED  015  C,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50198965,2017,FA,1Q,10,H,PED  015  F,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197048,2017,FA,1Q,6,D,PED  015  F,PED015,DISCOVERY,NA,2017-08-30T00:00:00Z,2017,FA,NA,NA
50198575,2017,FA,1Q,3,H,PED  015  B,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50066113,2017,FA,2Q,6,H,PED  015  H,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50198161,2017,FA,1Q,3,H,PED  015  B,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197002,2017,FA,1Q,4,H,PED  015  B,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197319,2016,SU,NA,1,H,PED  016  S,PED016,LAVIDA WILDERNESS: SUMMIT,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50197779,2017,FA,1Q,9,D,PED  015  D,PED015,DISCOVERY,NA,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196709,2017,FA,1Q,2,H,PED  015  D,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196888,2017,FA,1Q,9,H,PED  015  A,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50198294,2017,FA,1Q,7,H,PED  015  A,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197737,2017,FA,1Q,8,D,PED  015  B,PED015,DISCOVERY,NA,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196932,2016,SU,NA,1,H,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50198464,2016,SU,NA,1,H,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50198215,2017,FA,1Q,7,H,PED  015  E,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50199384,2016,SU,NA,2,H,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50196653,2017,FA,1Q,7,D,PED  015  E,PED015,DISCOVERY,NA,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196963,2017,FA,1Q,2,H,PED  015  A,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50199603,2017,FA,1Q,4,H,PED  015  B,PED015,DISCOVERY,W,2017-08-30T00:00:00Z,2017,FA,NA,NA
50118079,2017,FA,1Q,2,H,PED  015  B,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50198328,2017,FA,1Q,6,H,PED  015  B,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197282,2017,FA,1Q,3,H,PED  015  D,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50190073,2016,SU,NA,1,H,PED  016  S,PED016,LAVIDA WILDERNESS: SUMMIT,P,2017-05-22T00:00:00Z,2016,SU,First,After
50197139,2016,SU,NA,1,H,PED  016  S,PED016,LAVIDA WILDERNESS: SUMMIT,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50197108,2017,FA,1Q,4,D,PED  015  D,PED015,DISCOVERY,NA,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197833,2017,FA,1Q,3,H,PED  015  C,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50199038,2017,FA,1Q,4,D,PED  015  C,PED015,DISCOVERY,NA,2017-08-30T00:00:00Z,2017,FA,NA,NA
50199739,2017,FA,1Q,1,D,PED  015  D,PED015,DISCOVERY,NA,2017-08-30T00:00:00Z,2017,FA,NA,NA
50200789,2017,FA,1Q,2,H,PED  015  C,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50199106,2017,FA,1Q,5,D,PED  015  E,PED015,DISCOVERY,NA,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197177,2017,FA,1Q,5,H,PED  015  F,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197640,2017,FA,1Q,6,H,PED  015  B,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50155679,2017,FA,1Q,6,H,PED  015  A,PED015,DISCOVERY,P,2013-01-16T00:00:00Z,2012,SP,NA,NA
50192023,2017,FA,1Q,7,H,PED  015  B,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50199678,2017,FA,1Q,3,D,PED  015  C,PED015,DISCOVERY,NA,2017-08-30T00:00:00Z,2017,FA,NA,NA
50198415,2017,FA,1Q,5,H,PED  015  B,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50198362,2016,SU,NA,1,H,PED  016  S,PED016,LAVIDA WILDERNESS: SUMMIT,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50202662,2016,SU,NA,1,H,PED  016  S,PED016,LAVIDA WILDERNESS: SUMMIT,P,2017-05-22T00:00:00Z,2016,SU,First,After
50197775,2017,FA,1Q,4,H,PED  015  B,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197883,2017,FA,1Q,6,H,PED  015  E,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50199778,2017,FA,1Q,4,H,PED  015  F,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196814,2017,FA,1Q,9,H,PED  015  B,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197838,2017,FA,1Q,5,H,PED  015  D,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50198628,2016,SU,NA,1,H,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50197785,2016,SU,NA,1,H,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50199072,2016,SU,NA,1,H,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50200116,2016,SU,NA,1,H,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50121064,2016,SU,NA,1,H,PED  016  E,PED016,LAVIDA WILDERNESS EXPERNCE-AUGUST,P,2017-08-30T00:00:00Z,2017,FA,First,Before
50201639,2017,FA,1Q,3,H,PED  015  B,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196884,2017,FA,1Q,10,H,PED  015  F,PED015,DISCOVERY,W,2017-08-30T00:00:00Z,2017,FA,NA,NA
50180895,2017,FA,1Q,7,H,PED  015  A,PED015,DISCOVERY,P,2014-08-27T00:00:00Z,2014,FA,NA,NA
50193235,2017,FA,1Q,7,H,PED  015  B,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50196466,2017,FA,1Q,6,H,PED  015  D,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50198926,2017,FA,1Q,4,H,PED  015  D,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50198376,2017,FA,2Q,4,D,PED  015  H,PED015,DISCOVERY,NA,2017-08-30T00:00:00Z,2017,FA,NA,NA
50200263,2017,FA,2Q,5,D,PED  015  H,PED015,DISCOVERY,NA,2017-08-30T00:00:00Z,2017,FA,NA,NA
50198346,2017,FA,1Q,6,H,PED  015  F,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
50197023,2017,FA,1Q,4,H,PED  015  B,PED015,DISCOVERY,P,2017-08-30T00:00:00Z,2017,FA,NA,NA
